tid_type,snr_db,epsilon,gt_lag,tid_period_s,fft_lag,fft_err,fft_r,autocorr_lag,autocorr_err,autocorr_r,trial
MSTID,30,0.0,300.0,1200,300.0,0.0,0.9726522187788266,290.0,-10.0,0.9725339364352396,19
MSTID,30,0.0,300.0,1200,300.0,0.0,0.9326781266849025,290.0,-10.0,0.9327032319327124,20
MSTID,30,0.0,300.0,1200,300.0,0.0,0.9669577127170295,290.0,-10.0,0.9669258843716508,21
MSTID,30,0.0,300.0,1200,300.0,0.0,0.9849880586795913,290.0,-10.0,0.9848217712578673,22
MSTID,30,0.0,300.0,1200,300.0,0.0,0.9361240294422499,290.0,-10.0,0.9360104781044297,23
MSTID,30,0.0,300.0,1200,300.0,0.0,0.9316840277744837,290.0,-10.0,0.9319328446661029,24
MSTID,30,0.0,300.0,1200,300.0,0.0,0.9639870284997784,290.0,-10.0,0.964102117765313,25
MSTID,30,0.0,300.0,1200,300.0,0.0,0.9684834527431087,290.0,-10.0,0.9687892089446152,26
MSTID,30,0.0,300.0,1200,300.0,0.0,0.9847446404719891,290.0,-10.0,0.9847241026310011,27
MSTID,30,0.0,300.0,1200,300.0,0.0,0.9345486111078067,290.0,-10.0,0.9348037864315089,28
MSTID,30,0.0,300.0,1200,300.0,0.0,0.9390139883965727,290.0,-10.0,0.9392030760260613,29
MSTID,30,0.1,300.0,1200,300.0,0.0,0.9443949456220758,290.0,-10.0,0.9449242626659374,0
MSTID,30,0.1,300.0,1200,300.0,0.0,0.937253901535768,290.0,-10.0,0.937359382957253,1
MSTID,30,0.1,300.0,1200,300.0,0.0,0.9555318997499629,290.0,-10.0,0.9556501475376119,2
MSTID,30,0.1,300.0,1200,300.0,0.0,0.9394335092835717,290.0,-10.0,0.9402168612879896,3
MSTID,30,0.1,300.0,1200,300.0,0.0,0.9332857882017821,290.0,-10.0,0.9337544410651764,4
MSTID,30,0.1,300.0,1200,300.0,0.0,0.9827630188847111,290.0,-10.0,0.9829354644670882,5
MSTID,30,0.1,300.0,1200,300.0,0.0,0.9820278290321295,290.0,-10.0,0.9819124628600889,6
MSTID,30,0.1,300.0,1200,300.0,0.0,0.9628143092188086,290.0,-10.0,0.9631467454148593,7
MSTID,30,0.1,300.0,1200,300.0,0.0,0.9803723910645301,290.0,-10.0,0.9807950865793335,8
MSTID,30,0.1,300.0,1200,300.0,0.0,0.9808033165994539,290.0,-10.0,0.9811774472022993,9
MSTID,30,0.1,300.0,1200,300.0,0.0,0.9767811036266565,290.0,-10.0,0.9767739258700625,10
MSTID,30,0.1,300.0,1200,300.0,0.0,0.9627522395717993,290.0,-10.0,0.9630593806338169,11
MSTID,30,0.1,300.0,1200,300.0,0.0,0.9480450440568755,290.0,-10.0,0.9483979761811198,12
MSTID,30,0.1,300.0,1200,300.0,0.0,0.9835503472187447,290.0,-10.0,0.9831688030390503,13
MSTID,30,0.1,300.0,1200,300.0,0.0,0.9814529397826965,290.0,-10.0,0.9817660497825291,14
MSTID,30,0.1,300.0,1200,300.0,0.0,0.968367253299446,290.0,-10.0,0.9685299157588431,15
MSTID,30,0.1,300.0,1200,300.0,0.0,0.9757812499965499,290.0,-10.0,0.9751678828021183,16
MSTID,30,0.1,300.0,1200,300.0,0.0,0.9425591748625728,290.0,-10.0,0.9429044703316285,17
MSTID,30,0.1,300.0,1200,300.0,0.0,0.9790916128783026,290.0,-10.0,0.9792883405805114,18
MSTID,30,0.1,300.0,1200,300.0,0.0,0.9344804187487157,290.0,-10.0,0.934361161800621,19
MSTID,30,0.1,300.0,1200,300.0,0.0,0.9322549739731985,290.0,-10.0,0.932902140362311,20
MSTID,30,0.1,300.0,1200,300.0,0.0,0.9459975808791654,290.0,-10.0,0.946282905917874,21
MSTID,30,0.1,300.0,1200,300.0,0.0,0.97081786183216,290.0,-10.0,0.9707527943062806,22
MSTID,30,0.1,300.0,1200,300.0,0.0,0.9340370950603878,290.0,-10.0,0.9341836426505672,23
MSTID,30,0.1,300.0,1200,300.0,0.0,0.9750382775150854,290.0,-10.0,0.9748245468388397,24
MSTID,30,0.1,300.0,1200,300.0,0.0,0.9827934177236072,290.0,-10.0,0.9829774807799079,25
MSTID,30,0.1,300.0,1200,300.0,0.0,0.9790048356313474,290.0,-10.0,0.9792017696724568,26
MSTID,30,0.1,300.0,1200,300.0,0.0,0.9814437711140744,290.0,-10.0,0.9818375269508781,27
MSTID,30,0.1,300.0,1200,300.0,0.0,0.9775677690804683,290.0,-10.0,0.9777976789424331,28
MSTID,30,0.1,300.0,1200,300.0,0.0,0.9374190235421144,290.0,-10.0,0.9376792061997153,29
MSTID,30,0.2,300.0,1200,300.0,0.0,0.9330934180881773,290.0,-10.0,0.9335722533237836,0
MSTID,30,0.2,300.0,1200,300.0,0.0,0.977686880878553,290.0,-10.0,0.9780447423811864,1
MSTID,30,0.2,300.0,1200,300.0,0.0,0.9484336931675125,290.0,-10.0,0.948741152275736,2
MSTID,30,0.2,300.0,1200,300.0,0.0,0.9344111252026578,290.0,-10.0,0.9347106782503694,3
MSTID,30,0.2,300.0,1200,300.0,0.0,0.9773262090817664,290.0,-10.0,0.9774554105908769,4
MSTID,30,0.2,300.0,1200,300.0,0.0,0.9790819696007881,290.0,-10.0,0.9792034969271965,5
MSTID,30,0.2,300.0,1200,300.0,0.0,0.9423930896255911,290.0,-10.0,0.9427882720808665,6
MSTID,30,0.2,300.0,1200,300.0,0.0,0.9568971632306148,290.0,-10.0,0.9569617843043208,7
MSTID,30,0.2,300.0,1200,300.0,0.0,0.9839691336808872,290.0,-10.0,0.9841480525382021,8
MSTID,30,0.2,300.0,1200,300.0,0.0,0.9847238870772216,300.0,0.0,0.9848580740648402,9
MSTID,30,0.2,300.0,1200,300.0,0.0,0.9628283336890364,290.0,-10.0,0.9634711895188454,10
MSTID,30,0.2,300.0,1200,300.0,0.0,0.973253198590884,290.0,-10.0,0.9732957507371265,11
MSTID,30,0.2,300.0,1200,300.0,0.0,0.965156137528256,290.0,-10.0,0.9655949270340457,12
MSTID,30,0.2,300.0,1200,300.0,0.0,0.9475629680004799,290.0,-10.0,0.9475467368809701,13
MSTID,30,0.2,300.0,1200,300.0,0.0,0.9512016313833757,290.0,-10.0,0.9513078699496155,14
MSTID,30,0.2,300.0,1200,300.0,0.0,0.9623026864891129,290.0,-10.0,0.9626941090304613,15
MSTID,30,0.2,300.0,1200,300.0,0.0,0.9316578374967338,290.0,-10.0,0.9317246320119184,16
MSTID,30,0.2,300.0,1200,300.0,0.0,0.960365225141137,290.0,-10.0,0.9605680746138157,17
MSTID,30,0.2,300.0,1200,300.0,0.0,0.9806752911978612,290.0,-10.0,0.9810325808904667,18
MSTID,30,0.2,300.0,1200,300.0,0.0,0.9523529276449332,290.0,-10.0,0.9524476065990565,19
MSTID,30,0.2,300.0,1200,300.0,0.0,0.984870123063913,290.0,-10.0,0.9848085285880974,20
MSTID,30,0.2,300.0,1200,300.0,0.0,0.9416697209433613,290.0,-10.0,0.9422696211602268,21
MSTID,30,0.2,300.0,1200,300.0,0.0,0.9450852740450898,290.0,-10.0,0.9456147544385219,22
MSTID,30,0.2,300.0,1200,300.0,0.0,0.9837136159277335,290.0,-10.0,0.9842455544687422,23
MSTID,30,0.2,300.0,1200,300.0,0.0,0.9711513419123238,290.0,-10.0,0.9713404257746883,24
MSTID,30,0.2,300.0,1200,300.0,0.0,0.9368273376886855,290.0,-10.0,0.9371131238043956,25
MSTID,30,0.2,300.0,1200,300.0,0.0,0.9376358121668931,290.0,-10.0,0.9383988278290234,26
MSTID,30,0.2,300.0,1200,300.0,0.0,0.9843485641684663,290.0,-10.0,0.9844150435526239,27
MSTID,30,0.2,300.0,1200,300.0,0.0,0.9378497702459493,290.0,-10.0,0.9379539141927484,28
MSTID,30,0.2,300.0,1200,300.0,0.0,0.9734699695065014,290.0,-10.0,0.9736271328887646,29
MSTID,30,0.3,300.0,1200,300.0,0.0,0.9473774124998408,290.0,-10.0,0.947441808021847,0
MSTID,30,0.3,300.0,1200,300.0,0.0,0.984190443597521,290.0,-10.0,0.9847506062617735,1
MSTID,30,0.3,300.0,1200,300.0,0.0,0.9504444580049559,290.0,-10.0,0.9508918582314697,2
MSTID,30,0.3,300.0,1200,300.0,0.0,0.9383076962231993,290.0,-10.0,0.9387595953555677,3
MSTID,30,0.3,300.0,1200,300.0,0.0,0.9716615111052415,290.0,-10.0,0.9718824457311258,4
MSTID,30,0.3,300.0,1200,300.0,0.0,0.9511211447375956,290.0,-10.0,0.9517130022636328,5
MSTID,30,0.3,300.0,1200,300.0,0.0,0.9769372951300187,290.0,-10.0,0.9764588968228575,6
MSTID,30,0.3,300.0,1200,300.0,0.0,0.9710630761633853,290.0,-10.0,0.9713418474475782,7
MSTID,30,0.3,300.0,1200,300.0,0.0,0.9431852019443414,290.0,-10.0,0.9438592071293013,8
MSTID,30,0.3,300.0,1200,300.0,0.0,0.9654131217696282,290.0,-10.0,0.9656198826554299,9
MSTID,30,0.3,300.0,1200,300.0,0.0,0.9405365861616616,290.0,-10.0,0.9410063768762416,10
MSTID,30,0.3,300.0,1200,300.0,0.0,0.9744824204449998,300.0,0.0,0.9741186509750146,11
MSTID,30,0.3,300.0,1200,300.0,0.0,0.9503824669742101,290.0,-10.0,0.9507659490528833,12
MSTID,30,0.3,300.0,1200,300.0,0.0,0.9566468487500835,290.0,-10.0,0.9574567317063507,13
MSTID,30,0.3,300.0,1200,300.0,0.0,0.9318659479048664,290.0,-10.0,0.9316754005846306,14
MSTID,30,0.3,300.0,1200,300.0,0.0,0.9778122846731397,290.0,-10.0,0.977799965887327,15
MSTID,30,0.3,300.0,1200,300.0,0.0,0.9831681768599339,290.0,-10.0,0.9834605948927269,16
MSTID,30,0.3,300.0,1200,300.0,0.0,0.9733529218347095,290.0,-10.0,0.9731306996317274,17
MSTID,30,0.3,300.0,1200,300.0,0.0,0.9517625534960688,290.0,-10.0,0.9527246164551662,18
MSTID,30,0.3,300.0,1200,300.0,0.0,0.9814138652422035,290.0,-10.0,0.9817396370260529,19
MSTID,30,0.3,300.0,1200,300.0,0.0,0.9401284103186401,290.0,-10.0,0.9416474833860398,20
MSTID,30,0.3,300.0,1200,300.0,0.0,0.9685695284552768,290.0,-10.0,0.9690523549932928,21
MSTID,30,0.3,300.0,1200,300.0,0.0,0.9329738145174401,290.0,-10.0,0.9333077747861231,22
MSTID,30,0.3,300.0,1200,300.0,0.0,0.978442459340264,290.0,-10.0,0.9783834797331279,23
MSTID,30,0.3,300.0,1200,300.0,0.0,0.9753978165733482,290.0,-10.0,0.9747085439543838,24
MSTID,30,0.3,300.0,1200,300.0,0.0,0.934987392373993,290.0,-10.0,0.9362548840976259,25
MSTID,30,0.3,300.0,1200,300.0,0.0,0.9461409592713637,290.0,-10.0,0.9466520159572935,26
MSTID,30,0.3,300.0,1200,300.0,0.0,0.9818701511683942,290.0,-10.0,0.9822796840473703,27
MSTID,30,0.3,300.0,1200,300.0,0.0,0.9781206271644609,290.0,-10.0,0.9783228665124122,28
MSTID,30,0.3,300.0,1200,300.0,0.0,0.9700083028576721,290.0,-10.0,0.9697340547748747,29
MSTID,30,0.5,300.0,1200,300.0,0.0,0.9373423988677921,290.0,-10.0,0.9394388098815187,0
MSTID,30,0.5,300.0,1200,300.0,0.0,0.9647885191694995,290.0,-10.0,0.9655814691381598,1
MSTID,30,0.5,300.0,1200,300.0,0.0,0.9420645788344378,290.0,-10.0,0.9391275098441453,2
MSTID,30,0.5,300.0,1200,300.0,0.0,0.9841075358394353,290.0,-10.0,0.9824751712765967,3
MSTID,30,0.5,300.0,1200,300.0,0.0,0.9499276974072575,290.0,-10.0,0.9513808021485215,4
MSTID,30,0.5,300.0,1200,300.0,0.0,0.9392002077724342,290.0,-10.0,0.9373662147372813,5
MSTID,30,0.5,300.0,1200,300.0,0.0,0.9428553401466707,290.0,-10.0,0.9437321117549698,6
MSTID,30,0.5,300.0,1200,300.0,0.0,0.9527987240916895,290.0,-10.0,0.9488773072333618,7
MSTID,30,0.5,300.0,1200,300.0,0.0,0.9502055802855907,290.0,-10.0,0.9473930963884318,8
MSTID,30,0.5,300.0,1200,300.0,0.0,0.9755674010918766,300.0,0.0,0.9717760685549195,9
MSTID,30,0.5,300.0,1200,300.0,0.0,0.9321374068627503,290.0,-10.0,0.930007785315291,10
MSTID,30,0.5,300.0,1200,300.0,0.0,0.9816699949618127,290.0,-10.0,0.9808327909394394,11
MSTID,30,0.5,300.0,1200,300.0,0.0,0.9610462284122332,290.0,-10.0,0.9623647176282273,12
MSTID,30,0.5,300.0,1200,300.0,0.0,0.9652900996992765,290.0,-10.0,0.96680098024065,13
MSTID,30,0.5,300.0,1200,300.0,0.0,0.9714967462517241,290.0,-10.0,0.9683505519481694,14
MSTID,30,0.5,300.0,1200,300.0,0.0,0.9619003875846024,290.0,-10.0,0.9627730814157164,15
MSTID,30,0.5,300.0,1200,300.0,0.0,0.9513760296754359,290.0,-10.0,0.9530183489265004,16
MSTID,30,0.5,300.0,1200,300.0,0.0,0.9423030049454001,290.0,-10.0,0.9392743234701314,17
MSTID,30,0.5,300.0,1200,300.0,0.0,0.9657573141555535,290.0,-10.0,0.9667736959840758,18
MSTID,30,0.5,300.0,1200,300.0,0.0,0.9733662152811702,290.0,-10.0,0.9739240219347495,19
MSTID,30,0.5,300.0,1200,300.0,0.0,0.9584038955391222,300.0,0.0,0.9542440834244448,20
MSTID,30,0.5,300.0,1200,300.0,0.0,0.9809317093624833,300.0,0.0,0.9805307299278982,21
MSTID,30,0.5,300.0,1200,300.0,0.0,0.973094208695787,290.0,-10.0,0.9702292259011241,22
MSTID,30,0.5,300.0,1200,300.0,0.0,0.9385877633978746,290.0,-10.0,0.9393768983029573,23
MSTID,30,0.5,300.0,1200,300.0,0.0,0.9309368965498203,290.0,-10.0,0.928985084516813,24
MSTID,30,0.5,300.0,1200,300.0,0.0,0.9797751572245845,290.0,-10.0,0.9807722670482846,25
MSTID,30,0.5,300.0,1200,300.0,0.0,0.9424944535693179,290.0,-10.0,0.9444178036251649,26
MSTID,30,0.5,300.0,1200,300.0,0.0,0.9754827801239497,290.0,-10.0,0.9723800979810872,27
MSTID,30,0.5,300.0,1200,300.0,0.0,0.9481957797647097,290.0,-10.0,0.944993546992214,28
MSTID,30,0.5,300.0,1200,300.0,0.0,0.9717166539692872,290.0,-10.0,0.9718298222959894,29
MSTID,30,0.7,300.0,1200,300.0,0.0,0.9322726653276558,290.0,-10.0,0.9314711362596321,0
MSTID,30,0.7,300.0,1200,300.0,0.0,0.9544396429839876,290.0,-10.0,0.9422392509435121,1
MSTID,30,0.7,300.0,1200,300.0,0.0,0.9536116708302953,300.0,0.0,0.9286317629258456,2
MSTID,30,0.7,300.0,1200,300.0,0.0,0.9454874276880354,300.0,0.0,0.943090334709396,3
MSTID,30,0.7,300.0,1200,300.0,0.0,0.9351562619797025,290.0,-10.0,0.9218618673042578,4
MSTID,30,0.7,300.0,1200,300.0,0.0,0.9675179030222646,300.0,0.0,0.9596745522909744,5
MSTID,30,0.7,300.0,1200,300.0,0.0,0.9827902942203731,300.0,0.0,0.979122170331368,6
MSTID,30,0.7,300.0,1200,300.0,0.0,0.9640066193582071,290.0,-10.0,0.9629963702443542,7
MSTID,30,0.7,300.0,1200,300.0,0.0,0.9473970007642822,290.0,-10.0,0.9520605383953831,8
MSTID,30,0.7,300.0,1200,300.0,0.0,0.9698764480702982,290.0,-10.0,0.9561906138829815,9
MSTID,30,0.7,300.0,1200,300.0,0.0,0.931704532232509,290.0,-10.0,0.9280495730960707,10
MSTID,30,0.7,300.0,1200,300.0,0.0,0.9608311245698725,290.0,-10.0,0.963264245125575,11
MSTID,30,0.7,300.0,1200,300.0,0.0,0.9698449617336251,290.0,-10.0,0.9659960530253152,12
MSTID,30,0.7,300.0,1200,300.0,0.0,0.9453295191808461,290.0,-10.0,0.9319149864525647,13
MSTID,30,0.7,300.0,1200,300.0,0.0,0.9713199710365291,300.0,0.0,0.9498440641105398,14
MSTID,30,0.7,300.0,1200,300.0,0.0,0.980990926748617,300.0,0.0,0.9746850909438435,15
MSTID,30,0.7,300.0,1200,300.0,0.0,0.9831546584815849,300.0,0.0,0.9699579520184771,16
MSTID,30,0.7,300.0,1200,300.0,0.0,0.9811890176746171,300.0,0.0,0.9665754784206271,17
MSTID,30,0.7,300.0,1200,300.0,0.0,0.9319247747878165,290.0,-10.0,0.9331612489095694,18
MSTID,30,0.7,300.0,1200,300.0,0.0,0.9561333908141737,290.0,-10.0,0.9527799329260623,19
MSTID,30,0.7,300.0,1200,300.0,0.0,0.9835250353587653,300.0,0.0,0.9719284601076567,20
MSTID,30,0.7,300.0,1200,300.0,0.0,0.9840570561040662,290.0,-10.0,0.9652968464758883,21
MSTID,30,0.7,300.0,1200,300.0,0.0,0.9350735139081665,290.0,-10.0,0.9328356733747694,22
MSTID,30,0.7,300.0,1200,300.0,0.0,0.9313425459401325,290.0,-10.0,0.9311011899850271,23
MSTID,30,0.7,300.0,1200,300.0,0.0,0.9516740256554851,300.0,0.0,0.9529886862089028,24
MSTID,30,0.7,300.0,1200,300.0,0.0,0.9824810992675468,300.0,0.0,0.9738004894310106,25
MSTID,30,0.7,300.0,1200,300.0,0.0,0.9803383446322135,300.0,0.0,0.9684414872016922,26
MSTID,30,0.7,300.0,1200,300.0,0.0,0.9705238931337492,290.0,-10.0,0.9541227112074508,27
MSTID,30,0.7,300.0,1200,300.0,0.0,0.9407705499251763,290.0,-10.0,0.9262894365238741,28
MSTID,30,0.7,300.0,1200,300.0,0.0,0.9547956994541967,290.0,-10.0,0.9438831616075357,29
MSTID,30,1.0,300.0,1200,-900.0,-1200.0,0.6918421325208962,-890.0,-1190.0,0.895588676714333,0
MSTID,30,1.0,300.0,1200,300.0,0.0,0.6506188840081026,290.0,-10.0,0.8968515009489232,1
MSTID,30,1.0,300.0,1200,300.0,0.0,0.7241636769330911,290.0,-10.0,0.9729389433373616,2
MSTID,30,1.0,300.0,1200,-900.0,-1200.0,0.58371063996778,-900.0,-1200.0,0.8573144578205426,3
MSTID,30,1.0,300.0,1200,-900.0,-1200.0,0.6481002318244816,290.0,-10.0,0.9455766784050625,4
MSTID,30,1.0,300.0,1200,300.0,0.0,0.679869685200729,290.0,-10.0,0.8700638984254478,5
MSTID,30,1.0,300.0,1200,300.0,0.0,0.7667221150866738,300.0,0.0,0.9657290030340981,6
MSTID,30,1.0,300.0,1200,300.0,0.0,0.750093309540325,290.0,-10.0,0.9629546675242745,7
MSTID,30,1.0,300.0,1200,300.0,0.0,0.6661142219961486,300.0,0.0,0.9767993551224768,8
MSTID,30,1.0,300.0,1200,300.0,0.0,0.6417758490486531,-890.0,-1190.0,0.8456089068840033,9
MSTID,30,1.0,300.0,1200,300.0,0.0,0.6576672808172451,300.0,0.0,0.7864315868850879,10
MSTID,30,1.0,300.0,1200,-900.0,-1200.0,0.5802205464837793,-900.0,-1200.0,0.8762332536413501,11
MSTID,30,1.0,300.0,1200,300.0,0.0,0.6240663832957304,290.0,-10.0,0.8231195796297122,12
MSTID,30,1.0,300.0,1200,300.0,0.0,0.8261516358264144,300.0,0.0,0.9759352900394084,13
MSTID,30,1.0,300.0,1200,300.0,0.0,0.9264577962172249,290.0,-10.0,0.9850186774921823,14
MSTID,30,1.0,300.0,1200,300.0,0.0,0.6381114621055504,300.0,0.0,0.8371280794386056,15
MSTID,30,1.0,300.0,1200,300.0,0.0,0.6332759003185943,290.0,-10.0,0.920622596645475,16
MSTID,30,1.0,300.0,1200,300.0,0.0,0.6156079355889978,300.0,0.0,0.89725735300634,17
MSTID,30,1.0,300.0,1200,300.0,0.0,0.6644420894074919,300.0,0.0,0.9214639262814233,18
MSTID,30,1.0,300.0,1200,-900.0,-1200.0,0.6801869517993204,290.0,-10.0,0.8371385144111936,19
MSTID,30,1.0,300.0,1200,300.0,0.0,0.6985066322175888,290.0,-10.0,0.9197332830105445,20
MSTID,30,1.0,300.0,1200,-900.0,-1200.0,0.6383613751023083,300.0,0.0,0.9211370481414453,21
MSTID,30,1.0,300.0,1200,300.0,0.0,0.647044676920946,290.0,-10.0,0.9655906521514133,22
MSTID,30,1.0,300.0,1200,300.0,0.0,0.7402114292342252,290.0,-10.0,0.9553305512762343,23
MSTID,30,1.0,300.0,1200,-900.0,-1200.0,0.591690509771235,290.0,-10.0,0.8368434981282078,24
MSTID,30,1.0,300.0,1200,300.0,0.0,0.598572164139984,300.0,0.0,0.8540625572724603,25
MSTID,30,1.0,300.0,1200,300.0,0.0,0.7089475439314896,300.0,0.0,0.969375600638806,26
MSTID,30,1.0,300.0,1200,300.0,0.0,0.6477213884160553,290.0,-10.0,0.9324623491874915,27
MSTID,30,1.0,300.0,1200,300.0,0.0,0.6718495242063485,300.0,0.0,0.8602901562692123,28
MSTID,30,1.0,300.0,1200,1500.0,1200.0,0.621251833411283,300.0,0.0,0.8362019254272165,29
