tid_type,snr_db,epsilon,gt_lag,tid_period_s,fft_lag,fft_err,fft_r,autocorr_lag,autocorr_err,autocorr_r,trial
LSTID,40,0.1,1320.0,3480,1320.0,0.0,0.8553692345012169,1320.0,0.0,0.8548947862861109,25
LSTID,40,0.1,1320.0,3480,1320.0,0.0,0.8447643288854179,1320.0,0.0,0.8475848923536647,26
LSTID,40,0.1,1320.0,3480,1320.0,0.0,0.8606342913957337,1320.0,0.0,0.8571169182979365,27
LSTID,40,0.1,1320.0,3480,1320.0,0.0,0.8464669638348767,1320.0,0.0,0.8475220113044233,28
LSTID,40,0.1,1320.0,3480,1320.0,0.0,0.7790841592311673,1320.0,0.0,0.7797613430675541,29
LSTID,40,0.2,1320.0,3480,1320.0,0.0,0.8455541492196791,1320.0,0.0,0.8469500409781475,0
LSTID,40,0.2,1320.0,3480,1320.0,0.0,0.780140206866696,1320.0,0.0,0.7801542610148718,1
LSTID,40,0.2,1320.0,3480,1320.0,0.0,0.7775659146501419,1320.0,0.0,0.7768189540679443,2
LSTID,40,0.2,1320.0,3480,1320.0,0.0,0.775717988906598,1320.0,0.0,0.7038482287347133,3
LSTID,40,0.2,1320.0,3480,1320.0,0.0,0.7805256465981051,1320.0,0.0,0.7784208287459791,4
LSTID,40,0.2,1320.0,3480,1320.0,0.0,0.8185698743596485,1320.0,0.0,0.8179548629929718,5
LSTID,40,0.2,1320.0,3480,1320.0,0.0,0.8445966721483428,1320.0,0.0,0.8456446040288482,6
LSTID,40,0.2,1320.0,3480,1320.0,0.0,0.8086594549480546,1320.0,0.0,0.8091332221477513,7
LSTID,40,0.2,1320.0,3480,1320.0,0.0,0.8354918042279778,1320.0,0.0,0.8362598044851819,8
LSTID,40,0.2,1320.0,3480,1320.0,0.0,0.8118148916634805,1320.0,0.0,0.8120081207221602,9
LSTID,40,0.2,1320.0,3480,1320.0,0.0,0.785331543398497,1320.0,0.0,0.78296339419605,10
LSTID,40,0.2,1320.0,3480,1320.0,0.0,0.847374179153567,1320.0,0.0,0.8475313021735154,11
LSTID,40,0.2,1320.0,3480,1320.0,0.0,0.7776523585593481,1320.0,0.0,0.7774024490652671,12
LSTID,40,0.2,1320.0,3480,1320.0,0.0,0.7771323776985243,1320.0,0.0,0.7760052589253473,13
LSTID,40,0.2,1320.0,3480,1320.0,0.0,0.7891577194890936,1320.0,0.0,0.7895476409073304,14
LSTID,40,0.2,1320.0,3480,1320.0,0.0,0.7891823617263303,1320.0,0.0,0.7867996273097296,15
LSTID,40,0.2,1320.0,3480,1320.0,0.0,0.8209972333944812,1320.0,0.0,0.8213249832921818,16
LSTID,40,0.2,1320.0,3480,1320.0,0.0,0.8288355036456542,1320.0,0.0,0.8307705914301218,17
LSTID,40,0.2,1320.0,3480,1320.0,0.0,0.7772404792634785,1320.0,0.0,0.7761538921302372,18
LSTID,40,0.2,1320.0,3480,1320.0,0.0,0.8119370827229982,1320.0,0.0,0.8122017340228103,19
LSTID,40,0.2,1320.0,3480,1320.0,0.0,0.847179389319129,1320.0,0.0,0.8482803713355451,20
LSTID,40,0.2,1320.0,3480,1320.0,0.0,0.7800160776864988,1320.0,0.0,0.7793614758148213,21
LSTID,40,0.2,1320.0,3480,1320.0,0.0,0.8474506918516156,1320.0,0.0,0.8471647344575604,22
LSTID,40,0.2,1320.0,3480,1320.0,0.0,0.8458611468946079,1320.0,0.0,0.8469807694620851,23
LSTID,40,0.2,1320.0,3480,1320.0,0.0,0.8284781345799346,1320.0,0.0,0.8290010303458498,24
LSTID,40,0.2,1320.0,3480,1320.0,0.0,0.7948452643175562,1320.0,0.0,0.7938066814365285,25
LSTID,40,0.2,1320.0,3480,1320.0,0.0,0.842790581040824,1320.0,0.0,0.842273234049533,26
LSTID,40,0.2,1320.0,3480,1320.0,0.0,0.7830316791099058,1320.0,0.0,0.780595480887954,27
LSTID,40,0.2,1320.0,3480,1320.0,0.0,0.7801797500263413,1320.0,0.0,0.7793607999851095,28
LSTID,40,0.2,1320.0,3480,1320.0,0.0,0.8468629719396076,1320.0,0.0,0.8480130760232204,29
LSTID,40,0.3,1320.0,3480,1320.0,0.0,0.7764856507388697,1320.0,0.0,0.5551476418253704,0
LSTID,40,0.3,1320.0,3480,1320.0,0.0,0.8548670930537028,1320.0,0.0,0.7847801484008881,1
LSTID,40,0.3,1320.0,3480,1320.0,0.0,0.7993696535720128,1320.0,0.0,0.8014477732579276,2
LSTID,40,0.3,1320.0,3480,1320.0,0.0,0.8286217058174761,1320.0,0.0,0.8275236497130511,3
LSTID,40,0.3,1320.0,3480,1320.0,0.0,0.8289671437990536,1320.0,0.0,0.7598900866384584,4
LSTID,40,0.3,1320.0,3480,1320.0,0.0,0.8425184538601939,1320.0,0.0,0.8471775353911735,5
LSTID,40,0.3,1320.0,3480,1320.0,0.0,0.8430742085463939,1320.0,0.0,0.8454369178414579,6
LSTID,40,0.3,1320.0,3480,1320.0,0.0,0.7777846601608791,1320.0,0.0,0.7753642974477581,7
LSTID,40,0.3,1320.0,3480,1320.0,0.0,0.8536861859261538,-2160.0,-3480.0,0.6589564996279947,8
LSTID,40,0.3,1320.0,3480,1320.0,0.0,0.8539282021862417,1320.0,0.0,0.7841763425718399,9
LSTID,40,0.3,1320.0,3480,1320.0,0.0,0.7932754042375056,-2160.0,-3480.0,0.5796858685698378,10
LSTID,40,0.3,1320.0,3480,1320.0,0.0,0.8549414411390635,1320.0,0.0,0.8576440461400447,11
LSTID,40,0.3,1320.0,3480,1320.0,0.0,0.7775793014382645,1320.0,0.0,0.6951420972413636,12
LSTID,40,0.3,1320.0,3480,1320.0,0.0,0.8430752538334264,1320.0,0.0,0.8418159656882527,13
LSTID,40,0.3,1320.0,3480,1320.0,0.0,0.7783318275123735,1320.0,0.0,0.7735069331270298,14
LSTID,40,0.3,1320.0,3480,1320.0,0.0,0.7772691110119239,1320.0,0.0,0.7723617078252315,15
LSTID,40,0.3,1320.0,3480,1320.0,0.0,0.8217151139019951,1320.0,0.0,0.6861173061830185,16
LSTID,40,0.3,1320.0,3480,1320.0,0.0,0.845634500119121,1320.0,0.0,0.770680475545879,17
LSTID,40,0.3,1320.0,3480,1320.0,0.0,0.8424180787338026,1320.0,0.0,0.8407732134378869,18
LSTID,40,0.3,1320.0,3480,1320.0,0.0,0.8468897576534661,1320.0,0.0,0.8445858952026081,19
LSTID,40,0.3,1320.0,3480,1320.0,0.0,0.807945352390359,1320.0,0.0,0.8041926074542538,20
LSTID,40,0.3,1320.0,3480,1320.0,0.0,0.8345577745066897,1320.0,0.0,0.8364826659088813,21
LSTID,40,0.3,1320.0,3480,1320.0,0.0,0.7870248722086437,1320.0,0.0,0.7108370704546375,22
LSTID,40,0.3,1320.0,3480,1320.0,0.0,0.8416535088710456,1320.0,0.0,0.8418609780759039,23
LSTID,40,0.3,1320.0,3480,1320.0,0.0,0.843207224864034,1320.0,0.0,0.8486517943426505,24
LSTID,40,0.3,1320.0,3480,1320.0,0.0,0.8494668160219407,1320.0,0.0,0.7740442109719619,25
LSTID,40,0.3,1320.0,3480,1320.0,0.0,0.812282214365543,1320.0,0.0,0.8112517603849391,26
LSTID,40,0.3,1320.0,3480,1320.0,0.0,0.7770037970355097,-2160.0,-3480.0,0.5844913808276969,27
LSTID,40,0.3,1320.0,3480,1320.0,0.0,0.8462201209030377,1320.0,0.0,0.8461750543607031,28
LSTID,40,0.3,1320.0,3480,1320.0,0.0,0.8544266030274671,1320.0,0.0,0.8570508452555197,29
LSTID,40,0.5,1320.0,3480,1320.0,0.0,0.8555707054677933,1320.0,0.0,0.8487933826832796,0
LSTID,40,0.5,1320.0,3480,1320.0,0.0,0.7926850227002931,1320.0,0.0,0.6376590141437546,1
LSTID,40,0.5,1320.0,3480,1320.0,0.0,0.8527995767888011,1320.0,0.0,0.854171967958895,2
LSTID,40,0.5,1320.0,3480,1320.0,0.0,0.7772903442771532,1320.0,0.0,0.7658171668118755,3
LSTID,40,0.5,1320.0,3480,1320.0,0.0,0.8555987087187134,1320.0,0.0,0.7170156515075684,4
LSTID,40,0.5,1320.0,3480,1320.0,0.0,0.7830705458347452,1320.0,0.0,0.7974289227338093,5
LSTID,40,0.5,1320.0,3480,1320.0,0.0,0.8417611589631666,1260.0,-60.0,0.5320719023810138,6
LSTID,40,0.5,1320.0,3480,1320.0,0.0,0.7792276375824824,-2160.0,-3480.0,0.7310628129704525,7
LSTID,40,0.5,1320.0,3480,1320.0,0.0,0.8472243291564188,1320.0,0.0,0.7103839967166048,8
LSTID,40,0.5,1320.0,3480,1320.0,0.0,0.776977254584648,1380.0,60.0,0.5346702247301462,9
LSTID,40,0.5,1320.0,3480,1320.0,0.0,0.8436719870033809,1320.0,0.0,0.8482335422133372,10
LSTID,40,0.5,1320.0,3480,1320.0,0.0,0.8096888902661838,1320.0,0.0,0.7979177148320274,11
LSTID,40,0.5,1320.0,3480,1320.0,0.0,0.8563184202698059,1320.0,0.0,0.8485216473352698,12
LSTID,40,0.5,1320.0,3480,1320.0,0.0,0.8261822289267557,1320.0,0.0,0.8349387941460128,13
LSTID,40,0.5,1320.0,3480,1320.0,0.0,0.8209535736008574,1320.0,0.0,0.7553849362395874,14
LSTID,40,0.5,1320.0,3480,1320.0,0.0,0.8163323689390042,1320.0,0.0,0.8214807781067088,15
LSTID,40,0.5,1320.0,3480,1320.0,0.0,0.8361831062737859,1320.0,0.0,0.8502058770984454,16
LSTID,40,0.5,1320.0,3480,1320.0,0.0,0.7771031933053485,-2160.0,-3480.0,0.6400934293188862,17
LSTID,40,0.5,1320.0,3480,1320.0,0.0,0.7783613181341437,1320.0,0.0,0.6098353744983309,18
LSTID,40,0.5,1320.0,3480,1320.0,0.0,0.7800068236775459,1320.0,0.0,0.6990179397170923,19
LSTID,40,0.5,1320.0,3480,1320.0,0.0,0.8420118931492059,1380.0,60.0,0.5669594867392858,20
LSTID,40,0.5,1320.0,3480,1320.0,0.0,0.8388036999694706,1320.0,0.0,0.6047344605818564,21
LSTID,40,0.5,1320.0,3480,1320.0,0.0,0.8283312023861392,1320.0,0.0,0.6666352809167543,22
LSTID,40,0.5,1320.0,3480,1320.0,0.0,0.8475745341547191,1320.0,0.0,0.47138450632830386,23
LSTID,40,0.5,1320.0,3480,1320.0,0.0,0.7836371184495979,1320.0,0.0,0.7695561830114105,24
LSTID,40,0.5,1320.0,3480,1320.0,0.0,0.7773254187917709,1320.0,0.0,0.7685108301840341,25
LSTID,40,0.5,1320.0,3480,1320.0,0.0,0.8425550933050779,1320.0,0.0,0.7696391630858301,26
LSTID,40,0.5,1320.0,3480,1320.0,0.0,0.7776533969232683,1320.0,0.0,0.6984371121401164,27
LSTID,40,0.5,1320.0,3480,1320.0,0.0,0.8553341638283232,1320.0,0.0,0.8650984697792229,28
LSTID,40,0.5,1320.0,3480,1320.0,0.0,0.8429113505200644,-2160.0,-3480.0,0.6624227104730508,29
LSTID,40,0.7,1320.0,3480,1320.0,0.0,0.7952051595577528,-2220.0,-3540.0,0.31149828582240635,0
LSTID,40,0.7,1320.0,3480,1320.0,0.0,0.8081729171795756,1320.0,0.0,0.45251139233200394,1
LSTID,40,0.7,1320.0,3480,1320.0,0.0,0.827076182647774,-2160.0,-3480.0,0.5669146819361148,2
LSTID,40,0.7,1320.0,3480,1320.0,0.0,0.8332417967976231,-2160.0,-3480.0,0.7090716187056217,3
LSTID,40,0.7,1320.0,3480,1320.0,0.0,0.7956352050998999,-2160.0,-3480.0,0.5577760429943599,4
LSTID,40,0.7,1320.0,3480,1320.0,0.0,0.8388557134601501,1320.0,0.0,0.796516535606647,5
LSTID,40,0.7,1320.0,3480,1320.0,0.0,0.7544493820621606,1320.0,0.0,0.5170504774944162,6
LSTID,40,0.7,1320.0,3480,1320.0,0.0,0.7730349237092141,1320.0,0.0,0.6735278530962705,7
LSTID,40,0.7,1320.0,3480,1320.0,0.0,0.7889552283234049,-2160.0,-3480.0,0.5222095458670044,8
LSTID,40,0.7,1320.0,3480,1320.0,0.0,0.8147233030900191,1380.0,60.0,0.5513954404032617,9
LSTID,40,0.7,1320.0,3480,1320.0,0.0,0.7602045788592703,-2100.0,-3420.0,0.3775648805702219,10
LSTID,40,0.7,1320.0,3480,1320.0,0.0,0.7895004285672902,-2160.0,-3480.0,0.5468229439617215,11
LSTID,40,0.7,1320.0,3480,1320.0,0.0,0.8456491633661202,1320.0,0.0,0.6385090927091066,12
LSTID,40,0.7,1320.0,3480,1320.0,0.0,0.7845698341444443,-2160.0,-3480.0,0.568999639719999,13
LSTID,40,0.7,1320.0,3480,1320.0,0.0,0.8044771324879334,1320.0,0.0,0.7719451519566866,14
LSTID,40,0.7,1320.0,3480,1320.0,0.0,0.8067487141443074,1320.0,0.0,0.6211727631632562,15
LSTID,40,0.7,1320.0,3480,1320.0,0.0,0.8214671884827347,1320.0,0.0,0.5655747758825868,16
LSTID,40,0.7,1320.0,3480,1320.0,0.0,0.8207842245946854,1320.0,0.0,0.7375269607285931,17
LSTID,40,0.7,1320.0,3480,1320.0,0.0,0.8386214379444497,-2220.0,-3540.0,0.3651348338652932,18
LSTID,40,0.7,1320.0,3480,1320.0,0.0,0.8351850747526817,1320.0,0.0,0.7438151694967149,19
LSTID,40,0.7,1320.0,3480,1320.0,0.0,0.783200547011937,-2160.0,-3480.0,0.7373787568775324,20
LSTID,40,0.7,1320.0,3480,1320.0,0.0,0.7625505478776522,1260.0,-60.0,0.4453557975375446,21
LSTID,40,0.7,1320.0,3480,1320.0,0.0,0.7952431143971224,1320.0,0.0,0.5108190599459471,22
LSTID,40,0.7,1320.0,3480,1320.0,0.0,0.7097578661018279,1320.0,0.0,0.6140424621567372,23
LSTID,40,0.7,1320.0,3480,1320.0,0.0,0.8320251852805982,1320.0,0.0,0.6665756303890755,24
LSTID,40,0.7,1320.0,3480,1320.0,0.0,0.7684757679043906,1260.0,-60.0,0.5542831513567311,25
LSTID,40,0.7,1320.0,3480,1320.0,0.0,0.8108243121444796,-2160.0,-3480.0,0.463817182399642,26
LSTID,40,0.7,1320.0,3480,1320.0,0.0,0.7662916177772415,1320.0,0.0,0.5436439997076555,27
LSTID,40,0.7,1320.0,3480,1320.0,0.0,0.8035007594420682,1380.0,60.0,0.5522924447023697,28
LSTID,40,0.7,1320.0,3480,1320.0,0.0,0.7768813456287295,-2160.0,-3480.0,0.6230735696567432,29
LSTID,40,1.0,1320.0,3480,-2880.0,-4200.0,0.19925153504743648,-2100.0,-3420.0,0.16349869346366364,0
LSTID,40,1.0,1320.0,3480,1320.0,0.0,0.5687133425967352,1320.0,0.0,0.536978483557024,1
LSTID,40,1.0,1320.0,3480,2880.0,1560.0,0.22651901623695583,1320.0,0.0,0.3493190261198552,2
LSTID,40,1.0,1320.0,3480,-60.0,-1380.0,0.7911742198370885,-180.0,-1500.0,0.4724411599314354,3
LSTID,40,1.0,1320.0,3480,1260.0,-60.0,0.41841798360522847,1320.0,0.0,0.6702615076756564,4
LSTID,40,1.0,1320.0,3480,-2160.0,-3480.0,0.577213804109287,-2160.0,-3480.0,0.7822582454223592,5
LSTID,40,1.0,1320.0,3480,2820.0,1500.0,0.18240349297545233,-2340.0,-3660.0,0.1518879109136155,6
LSTID,40,1.0,1320.0,3480,-2160.0,-3480.0,0.2946839486740643,1980.0,660.0,0.20442691841462707,7
LSTID,40,1.0,1320.0,3480,2040.0,720.0,0.3344301923508553,1200.0,-120.0,0.2040603321746507,8
LSTID,40,1.0,1320.0,3480,-2880.0,-4200.0,0.17551044453139958,2880.0,1560.0,0.23192384784513126,9
LSTID,40,1.0,1320.0,3480,60.0,-1260.0,0.586947498387113,60.0,-1260.0,0.5496739192932911,10
LSTID,40,1.0,1320.0,3480,0.0,-1320.0,0.8154975558186007,-120.0,-1440.0,0.4485481094810328,11
LSTID,40,1.0,1320.0,3480,1320.0,0.0,0.533213630401887,1320.0,0.0,0.4589889539053205,12
LSTID,40,1.0,1320.0,3480,1560.0,240.0,0.3615553043435414,1380.0,60.0,0.2525243810004547,13
LSTID,40,1.0,1320.0,3480,2880.0,1560.0,0.2836153738349712,1320.0,0.0,0.3369509850436803,14
LSTID,40,1.0,1320.0,3480,2880.0,1560.0,0.21306894397031007,1380.0,60.0,0.3450018022895057,15
LSTID,40,1.0,1320.0,3480,2880.0,1560.0,0.2847538227479477,1260.0,-60.0,0.3108282712377634,16
LSTID,40,1.0,1320.0,3480,-2880.0,-4200.0,0.16212994054586474,-2160.0,-3480.0,0.3137338632201384,17
LSTID,40,1.0,1320.0,3480,-2100.0,-3420.0,0.4023964970014456,-2160.0,-3480.0,0.5541938217516743,18
LSTID,40,1.0,1320.0,3480,-240.0,-1560.0,0.6486162915601498,-2160.0,-3480.0,0.48866995747993186,19
LSTID,40,1.0,1320.0,3480,-1980.0,-3300.0,0.42596575944298704,-2100.0,-3420.0,0.3278285038461927,20
LSTID,40,1.0,1320.0,3480,-660.0,-1980.0,0.37711372660489545,-2220.0,-3540.0,0.4477666831595587,21
LSTID,40,1.0,1320.0,3480,2880.0,1560.0,0.13778606050321518,1320.0,0.0,0.21872682175395267,22
LSTID,40,1.0,1320.0,3480,-2160.0,-3480.0,0.39785663447702746,-2160.0,-3480.0,0.5056521429722449,23
LSTID,40,1.0,1320.0,3480,-2220.0,-3540.0,0.2242830817492854,-2160.0,-3480.0,0.3111622484885294,24
LSTID,40,1.0,1320.0,3480,-2880.0,-4200.0,0.14403292944201052,-2160.0,-3480.0,0.38594156208513375,25
LSTID,40,1.0,1320.0,3480,-2880.0,-4200.0,0.12973103353525867,2580.0,1260.0,0.13734997204030966,26
LSTID,40,1.0,1320.0,3480,-2160.0,-3480.0,0.5715294245618506,-2160.0,-3480.0,0.7652000027226802,27
LSTID,40,1.0,1320.0,3480,2880.0,1560.0,0.31386319912694544,1320.0,0.0,0.19542654636594844,28
LSTID,40,1.0,1320.0,3480,1200.0,-120.0,0.5030027376468332,1320.0,0.0,0.707761410387717,29
